"censusblock_id","tr10","tr50","tr500","tr100","tr25","tr2","tr5"
7428,0.9110104841,0.8682454199,0.8056178744,0.849695386,0.8875447791,0.9479490993,0.9279586974
7429,0.8289163058,0.7568107861,0.6529992425,0.7242653407,0.7886755313,0.8999523295,0.8583716253
7430,0.9476013124,0.9236349536,0.8852334835,0.9129932585,0.935625655,0.967,0.9557608326
7431,0.9605110262,0.942306924,0.9135431025,0.9329484923,0.9502349232,0.9754,0.9674
7432,0.9257180652,0.8858350649,0.8292525289,0.8667674042,0.9050879218,0.9591693713,0.9406104468
7433,0.9338442131,0.897510829,0.8419039611,0.8806725277,0.9134434951,0.9644601002,0.9485267403
7434,0.9359066751,0.9035043228,0.8499983047,0.8871176504,0.9186380083,0.9658,0.9495603888
7435,0.9168620737,0.8784769294,0.8155788212,0.8613727533,0.896500611,0.9545676446,0.9332085783
7436,0.9303451212,0.8941634758,0.8369934758,0.8770066956,0.9097732992,0.960633656,0.9445501254
7437,0.9283499585,0.8930423003,0.8460369071,0.8780924638,0.9097482086,0.9551881003,0.941215499
7438,0.9206294114,0.8888311442,0.8377408238,0.8738253242,0.9022355923,0.9519421604,0.9344529901
7439,0.9082642571,0.8679730319,0.8090324593,0.8517552739,0.8866472338,0.9452363156,0.924110426
7440,0.9407881614,0.910293755,0.8600799917,0.8961414032,0.9241601297,0.9684,0.9531893209
7441,0.9486360413,0.9211569451,0.8777701321,0.907513522,0.9329292286,0.972,0.9586376135
7442,0.9529461907,0.9265809277,0.8834133754,0.9136350285,0.9371720711,0.9734,0.9612391947
7443,0.9645811041,0.9464805968,0.9138470102,0.9383643974,0.9539900062,0.9794,0.9714
7444,0.9194712229,0.8867258023,0.8355191545,0.87164128,0.9009135888,0.9539448467,0.9336648846
7445,0.9688,0.9550849372,0.9262932633,0.9479420929,0.9604331541,0.9814,0.9742
7446,0.956281241,0.9323590401,0.9004015988,0.9230543768,0.9430346941,0.9752,0.9653063762
7447,0.9366872664,0.909198752,0.8633904852,0.896192238,0.9224015726,0.9666,0.9487006521
7448,0.8477123611,0.7790807573,0.6843555226,0.7505406103,0.8082972637,0.9124793811,0.8759808338
7449,0.9398286406,0.90781398,0.8520227605,0.8896017386,0.922741096,0.9668,0.9508836122
7450,0.937673666,0.9093264111,0.8649674771,0.8962674013,0.9220407298,0.9634479434,0.9485815583
7451,0.9560707344,0.9348798372,0.9015279937,0.9248970315,0.943695448,0.9748,0.9649883508
7452,0.7778036817,0.695574289,0.576710524,0.6599493238,0.731916046,0.8601465363,0.8129825342
7453,0.9133264964,0.8755252118,0.8212465887,0.8574645765,0.8943806526,0.948580535,0.9282489656
7454,0.9073792283,0.8667771395,0.8125430946,0.8498634495,0.8845337525,0.9445084476,0.9238983351
7455,0.9146729875,0.8810182322,0.8289922633,0.8660732016,0.8962550309,0.9483477245,0.9296857964
7456,0.929598926,0.8990827594,0.8525793269,0.885614564,0.9131367908,0.9574202982,0.9426574601
7457,0.9437548974,0.9193467405,0.8833989883,0.9091031433,0.9294980357,0.9647513315,0.9534020431
7458,0.9224129804,0.8816889009,0.8300123412,0.8663573494,0.9015745579,0.952954894,0.9361186032
7459,0.9465773967,0.9232442458,0.8883484692,0.9129689902,0.9331466053,0.968,0.955319065
7460,0.4481148408,0.4347248406,0.4166974186,0.4276543956,0.4406267173,0.6079947513,0.4755639567
7461,0.9280363368,0.8912826697,0.8286465265,0.870628995,0.9077408217,0.9582778331,0.9408842596
7462,0.974,0.9645007474,0.9501613152,0.9600214681,0.9682961381,0.9836,0.978
7463,0.9595409065,0.9421337907,0.9018602125,0.932377805,0.947549911,0.9784,0.9704
7464,0.9742,0.963913213,0.9474035464,0.9585453012,0.968490677,0.9838,0.9782
7465,0.9318315306,0.8634109459,0.8115642954,0.8376900899,0.8910339399,0.973,0.9549712197
7466,0.9708,0.9591412369,0.9344595758,0.9515492295,0.9638840955,0.9814,0.9752
7467,0.9442969084,0.9173616705,0.8788460774,0.9058897685,0.9282248298,0.967,0.9541807685
7468,0.9481935072,0.9268116123,0.8913202601,0.9167299246,0.9363199689,0.9698,0.9584822158
7469,0.9290550027,0.9011594136,0.8583303896,0.8883990135,0.9130354413,0.9573258953,0.9409843822
7470,0.9602257999,0.9451554804,0.9223966986,0.9384936173,0.9516449457,0.9752,0.9666081129
7471,0.9928,0.9902,0.9862,0.989,0.991,0.9954,0.9938
7472,0.9389306652,0.9095297421,0.8668069266,0.8957450126,0.9224991007,0.9618261573,0.9495136223
7473,0.9393076501,0.9075418518,0.8623302237,0.8938310131,0.9217504572,0.9617007547,0.9494476042
7474,0.9525786726,0.9329182183,0.9022675782,0.9247590375,0.9420971808,0.972,0.9612687638
7475,0.9129227382,0.872385933,0.8172975671,0.8548616009,0.8899161978,0.9481955884,0.9289082036
7476,0.8706915371,0.8184785884,0.7445563891,0.7970586777,0.8412072284,0.9209448781,0.8922897629
7477,0.9000571578,0.8584695125,0.8005429024,0.8433748438,0.878320586,0.941445236,0.9207126501
7478,0.8468119706,0.8002037731,0.7349137987,0.7757735131,0.8200003538,0.9119757426,0.8677433647
7479,0.8900060808,0.8414178007,0.7704243036,0.8209937061,0.8632267258,0.9322990413,0.9090799086
7480,0.9149415761,0.8740654678,0.8200826953,0.8578076516,0.891239019,0.9474416442,0.927716511
7481,0.9546948548,0.9351984704,0.9036845981,0.9254417905,0.9430467872,0.9724,0.962573909
7482,0.9495158705,0.92671743,0.8929610877,0.9161090281,0.9370873441,0.9696,0.9584320297
7483,0.9266529301,0.8935514464,0.854162651,0.8806255092,0.9075574116,0.9563308062,0.9412197827
7484,0.9427082812,0.9153180944,0.8782452338,0.9022923534,0.9246333903,0.9627474335,0.9513568232
7485,0.9579290085,0.9383671194,0.9041829138,0.928862039,0.9457464285,0.9744,0.9651864495
7486,0.9620962908,0.9461233508,0.9163285303,0.9346341624,0.9528538978,0.977,0.9694
7487,0.9724,0.9606393505,0.9368027583,0.9535265196,0.9655741493,0.9824,0.9766
7488,0.9606265146,0.9423916238,0.9103777664,0.9289845916,0.947391854,0.9772,0.9696
7489,0.8838781905,0.8341987532,0.7642876712,0.8117449762,0.8561842658,0.9311200787,0.9039972542
7490,0.8739026886,0.8194514388,0.7360946335,0.7956578787,0.8442769494,0.9246360731,0.8998787796
7491,0.8690788394,0.815170215,0.7334940908,0.7915816487,0.8393407767,0.9217231958,0.8924269718
7492,0.936755984,0.9105120148,0.8719762305,0.8993430783,0.922544615,0.9620531103,0.9462343116
7493,0.9047516279,0.8645576507,0.8073070358,0.8475557275,0.8821923841,0.941361565,0.921159607
7494,0.8954540248,0.8535307585,0.7909116434,0.8348344944,0.8715688261,0.934846939,0.9129545317
7495,0.9379469944,0.9111335521,0.8682145655,0.8980216269,0.9227125231,0.9636012458,0.9485705259
7496,0.8293127751,0.7650249369,0.6772847251,0.7388983745,0.7927296544,0.8907004474,0.8557919815
7497,0.9440694522,0.917831568,0.8756534603,0.9049349335,0.9299177853,0.9672,0.9544405138
7498,0.9390835954,0.9149657062,0.878040898,0.9038666302,0.925944481,0.9615631551,0.9484445872
7499,0.9346175086,0.9059803206,0.8603361633,0.8924669373,0.9193178767,0.9592151771,0.9450529769
7500,0.9560504011,0.9360525768,0.904902816,0.9265189234,0.9447389463,0.9746,0.9648930923
7501,0.9027942818,0.8615336709,0.7993231616,0.8398380799,0.8814777079,0.9445859069,0.9183775856
7502,0.7757218451,0.7005229052,0.5775901173,0.6631469406,0.7341790882,0.853190419,0.8101284827
7503,0.975,0.9660022404,0.9530657864,0.9620228901,0.9695930566,0.9842,0.979
7504,0.962968846,0.9481218293,0.9269582158,0.9418026681,0.9547766211,0.9768,0.9692
7505,0.9235674294,0.890927471,0.8409018957,0.8765286915,0.9043801689,0.9537342721,0.9367943651
7506,0.9374402316,0.90465393,0.8454575461,0.8848599225,0.9189771188,0.9684,0.9518818827
7507,0.991,0.9876,0.9826,0.9862,0.989,0.9946,0.9926
7508,0.985,0.9792,0.9703055713,0.9766,0.9816,0.9908,0.9874
7509,0.9864,0.9812,0.9733075759,0.979,0.9832,0.9916,0.9886
7510,0.982,0.9754,0.9645304747,0.9720729571,0.9782,0.989,0.985
7511,0.996,0.9946,0.9922,0.9938,0.995,0.9976,0.9966
7512,0.9221457681,0.8926638735,0.8478063848,0.8791693731,0.905389771,0.9520671915,0.9350970348
7513,0.9816,0.9748,0.9640375475,0.9715849217,0.9776,0.9886,0.9846
7514,0.988,0.9836,0.977,0.9816,0.9854,0.9926,0.99
7515,0.9596892838,0.9435757347,0.9202535281,0.9364041806,0.9500145233,0.975,0.9662780425
7517,0.9792,0.9710273456,0.9591623212,0.9674707635,0.9746,0.9872,0.9826
7518,0.9978,0.997,0.9956,0.9966,0.9972,0.9988,0.9982
7519,0.9972,0.9964,0.9946,0.9958,0.9966,0.9984,0.9978
7520,0.993,0.9904,0.9862,0.9892,0.9914,0.9958,0.9942
7521,1,1,1,1,1,1,1
7522,0.9688,0.954765844,0.9312272458,0.9479396002,0.9608955619,0.9816,0.9744
7523,0.9678667729,0.953980103,0.9320569913,0.9475792893,0.9600442465,0.981,0.9736
7524,0.9522606966,0.9303543136,0.8931546338,0.92024411,0.9396269589,0.9728,0.9610828687
7525,0.9862,0.9802,0.9690392075,0.9776,0.9826,0.992,0.9888
7526,0.8288191577,0.7885747945,0.7302155826,0.7684873453,0.8080679423,0.8684914843,0.847006012
7527,0.685219331,0.6212116397,0.5253954316,0.5908122588,0.6525753024,0.757518662,0.7131560886
7528,0.7181169794,0.6638247431,0.5857782237,0.6395091233,0.6887912987,0.7780257133,0.7429622908
7529,0.7866824862,0.6973028184,0.5710028833,0.6577421228,0.7363943071,0.8736326735,0.8241578558
7530,0.9582671632,0.9382515723,0.9039029936,0.9261019932,0.9473350429,0.976,0.9674
7531,0.8472874018,0.7838156672,0.6974852524,0.7566644184,0.811755897,0.9173717396,0.8808279852
7532,0.9020780724,0.8590114543,0.7973618527,0.8423688335,0.8778703024,0.9441792483,0.9197761222
7533,0.9023868093,0.8521330722,0.7873295382,0.8354882238,0.8741837675,0.9429625984,0.9220761803
7534,0.9152638051,0.8800968947,0.8272614082,0.8643036333,0.8956257943,0.9526560477,0.929677515
7535,0.9004320676,0.8543947003,0.7903620686,0.835779215,0.8748730518,0.9443247945,0.9235051463
7536,0.9063259563,0.867612669,0.811449983,0.848270347,0.8849882269,0.9480647323,0.9256738883
7537,0.8892689184,0.8421424174,0.778142195,0.8229814759,0.8594966814,0.934794329,0.909356474
7538,0.8922706606,0.8427990379,0.7721157865,0.8220393082,0.8646801234,0.9413222678,0.9136251339
7539,0.9228030417,0.886470753,0.8307912065,0.8687842814,0.9026395029,0.9553517036,0.9381132096
7540,0.9363721937,0.9052803597,0.8573022598,0.8918895307,0.9202663549,0.9629841485,0.9491869051
7541,0.9013727503,0.8612281991,0.7929858196,0.8396977816,0.8796792525,0.9419693298,0.9190462304
7542,0.8617493097,0.8050002818,0.7169566611,0.7773365473,0.8306623442,0.9150174153,0.884101271
7543,0.9002566461,0.8528960591,0.7860189739,0.8337389084,0.8709930159,0.9395612157,0.9177248404
7544,0.861775731,0.8012699871,0.7143738219,0.7746566933,0.8277240396,0.9174282993,0.8868466884
7545,0.9445236483,0.911489962,0.8595678384,0.8998984295,0.9281039387,0.9678,0.9546041166
7546,0.90485228,0.8635410721,0.8024339653,0.8397832347,0.8803895267,0.9446028297,0.9198337083
7547,0.6823767217,0.6253608926,0.5448777821,0.5990593526,0.6503581411,0.7472233067,0.7114924585
7548,0.7634777688,0.7089883463,0.6361570429,0.6852681621,0.7351386148,0.8148906033,0.7847713725
7549,0.7426434033,0.6823519828,0.598484177,0.6552845975,0.710053619,0.8085167317,0.7668799577
7550,0.7626986081,0.7035046808,0.6145351211,0.6785101786,0.7323788576,0.8241145388,0.7858080785
7551,0.6561385697,0.5834835684,0.4789309896,0.5458067457,0.6190229392,0.7460230968,0.6967515645
7552,1,1,1,1,1,1,1
7553,0.9053660108,0.8590635394,0.7867394619,0.8352822608,0.8787585301,0.9472034644,0.9253385481
7554,0.9337855846,0.9045181526,0.8620943835,0.8919077293,0.9172002512,0.9592996592,0.9444248446
7555,0.9355796392,0.9036293995,0.8562284223,0.8887570707,0.9178344943,0.9625012947,0.9477459704
7556,0.8819882469,0.8317692991,0.7556850213,0.8070867037,0.8551550509,0.9317613923,0.905471113
7557,0.9109461593,0.8681479163,0.810929114,0.8512163842,0.8854697495,0.9458426385,0.9251636174
7558,0.8862839003,0.8385074847,0.7642049058,0.8164382953,0.8600295259,0.9318594078,0.9068382574
7559,0.9269314249,0.8935342228,0.8420500431,0.8769486823,0.9085807972,0.9553925326,0.9395141743
7560,0.9452900854,0.920548293,0.8813063601,0.9095053518,0.9307659401,0.9666,0.9544379302
7561,0.9459954251,0.918440906,0.8745553722,0.9058336831,0.9300331243,0.9678,0.9556983328
7562,0.9080622635,0.8622867692,0.8014053435,0.8439316064,0.8844946951,0.945848013,0.9267018036
7563,0.7823194787,0.6987655952,0.5788517694,0.6598905638,0.7336232064,0.8711234126,0.8200957788
7564,0.9047800162,0.858468567,0.7931082986,0.838086188,0.8792520774,0.9420800356,0.9206011613
7565,0.958406427,0.9390805411,0.9098561574,0.929533005,0.948274958,0.9744,0.9658707202
7566,0.6158810301,0.544124633,0.4444601596,0.510863726,0.5765713578,0.6935431543,0.6442015567
7567,0.7090379955,0.649836756,0.565783748,0.6230167467,0.6766383401,0.7806913208,0.7413452742
7568,0.7900839651,0.7428859016,0.6773188668,0.7238890065,0.7631776992,0.8328339239,0.8070589704
7569,0.9612683096,0.9381086924,0.9017765352,0.9251669536,0.9463654706,0.9764,0.9686
7570,0.9081067244,0.8726439048,0.8152250265,0.8556492518,0.8883705673,0.9429833117,0.9233952659
7571,0.8982940031,0.8570707137,0.7961881018,0.8380715556,0.8743039972,0.9378175165,0.9175012528
7572,0.9203729551,0.8797158455,0.8215595021,0.8614441553,0.8986828437,0.9539706637,0.9346555145
7573,0.9279913233,0.8870697471,0.8308345181,0.8685363466,0.905227911,0.9554123181,0.9401643803
7574,0.9396247468,0.9122835626,0.8678922943,0.8996360921,0.9252284633,0.9634874116,0.9494526557
7575,0.9595379566,0.940138388,0.9131627664,0.9317213863,0.9486452595,0.975,0.9661947558
7576,0.7002818986,0.6378519387,0.5560259615,0.6151820985,0.6635235291,0.7653326146,0.7233031645
7577,0.6620136054,0.6002252036,0.5021850402,0.5674103354,0.6271310389,0.7300108771,0.6899136782
7578,0.7932728054,0.7308615216,0.6609543264,0.7053780763,0.7603212944,0.8477630317,0.8148677897
7579,0.7323542576,0.6652847634,0.5729394576,0.6340543924,0.695120121,0.8009691797,0.7636023965
7580,0.7083263218,0.6471452636,0.5546414958,0.6191277216,0.6711302157,0.7799394598,0.7383212704
7581,0.6611612385,0.5863794249,0.4896019384,0.5553159441,0.6203453279,0.7502207094,0.6967739589
7582,0.7537987937,0.6902383635,0.6099313223,0.6644964821,0.7175929329,0.816636087,0.7784174363
7583,1,1,1,1,1,1,1
7584,1,1,1,1,1,1,1
7585,0.8984024182,0.861586243,0.7977186661,0.8453140411,0.8773326179,0.9422591306,0.919174583
7586,0.9154979556,0.8752917432,0.8148481453,0.8566615695,0.8919569022,0.9510132937,0.9311665943
7587,0.960941368,0.9374172514,0.8973257324,0.9223342855,0.9465648879,0.977,0.9696
7588,0.9670220801,0.9513884265,0.9259140312,0.9442023476,0.9588546256,0.9796,0.973
7589,0.9600652914,0.9433614503,0.915301702,0.9351289079,0.9502202984,0.9746,0.9660110011
7590,0.9429101162,0.9187085477,0.8749116337,0.9034933877,0.9301459155,0.9664,0.9538045446
7591,0.9712,0.9581441859,0.9300790227,0.9508100697,0.9637918496,0.9814,0.9756
7592,0.9694,0.9526937813,0.9260154526,0.9476357132,0.9582506922,0.9802,0.974
7593,0.7483263209,0.6899450294,0.6059078718,0.6620753392,0.7188972773,0.8058111101,0.7719735572
7594,0.6949776047,0.6317521557,0.5366400334,0.6022332375,0.6608205797,0.7602706986,0.7249428178
7595,0.42338936,0.3352393479,0.3204007458,0.3306878509,0.3563118518,0.5277926895,0.4666021536
7596,0.6637487156,0.5944749073,0.496414209,0.5664469769,0.6264609918,0.7418547717,0.6993517668
7597,0.4093555092,0.3069178175,0.2672366981,0.2706596005,0.3579868599,0.5181271487,0.4583531869
7598,0.5333649476,0.4643498376,0.3637651797,0.4309588138,0.4969343697,0.6074001834,0.5597259432
7599,0.4221035724,0.3313673318,0.28665265,0.3175874086,0.3472665015,0.5699206463,0.4835703952
7600,0.5479018394,0.4391314887,0.3505976394,0.3875981861,0.4899235554,0.6495417828,0.5890355498
7601,0.8310755659,0.7875004146,0.718758433,0.7674344102,0.8060222422,0.8805058689,0.8531368449
7602,1,1,1,1,1,1,1
7603,1,1,1,1,1,1,1
7604,1,1,1,1,1,1,1
7605,1,1,1,1,1,1,1
7606,1,1,1,1,1,1,1
7607,1,1,1,1,1,1,1
7608,1,1,1,1,1,1,1
7609,1,1,1,1,1,1,1
7610,1,1,1,1,1,1,1
7611,1,1,1,1,1,1,1
7612,0.9341567089,0.9064814193,0.8683253774,0.8956431994,0.9189780048,0.9621142169,0.9469582164
7613,0.9131480814,0.8764852993,0.8184817299,0.8595240917,0.8922337895,0.9475064255,0.9277712942
7614,0.8298180719,0.7575114069,0.6614751015,0.7283538199,0.7868710015,0.9011099556,0.8628293888
7615,0.9259275742,0.8919274161,0.8444451802,0.8779065627,0.9061173087,0.9538735946,0.937072575
7616,1,1,1,1,1,1,1
7617,1,1,1,1,1,1,1
7618,1,1,1,1,1,1,1
7619,1,1,1,1,1,1,1
7620,1,1,1,1,1,1,1
7621,1,1,1,1,1,1,1
7622,1,1,1,1,1,1,1
7623,1,1,1,1,1,1,1
7624,1,1,1,1,1,1,1
7625,1,1,1,1,1,1,1
7626,1,1,1,1,1,1,1
7627,1,1,1,1,1,1,1
7628,1,1,1,1,1,1,1
7629,1,1,1,1,1,1,1
7630,1,1,1,1,1,1,1
7631,1,1,1,1,1,1,1
7632,1,1,1,1,1,1,1
7633,1,1,1,1,1,1,1
7634,0.2662934255,0.2477197846,0.2309665055,0.2395630923,0.2598725921,0.2805778252,0.271939549
7635,1,1,1,1,1,1,1
7636,0.7385196065,0.6723218852,0.580336793,0.642822863,0.6996066377,0.8068324336,0.764629295
7637,0.6940470029,0.6285831414,0.5410631057,0.6005809698,0.656737141,0.7709610397,0.7271062059
7638,1,1,1,1,1,1,1
7639,1,1,1,1,1,1,1
7640,0.7151600509,0.6411486588,0.5495610725,0.6082553963,0.6761636389,0.8037706831,0.7532069013
7641,0.6323676496,0.545993381,0.4348911697,0.5122019005,0.5862908242,0.7222162819,0.6672801005
7642,1,1,1,1,1,1,1
7643,0.1669735114,0.1590619567,0.1530738154,0.1527105469,0.1682327329,0.2406301076,0.164886802
7644,0.3382860705,0.315882046,0.2921759158,0.3081673412,0.3273416261,0.3703775635,0.346731684
7645,0.2606808369,0.2369507281,0.2177537045,0.2265609107,0.2497835659,0.4124700911,0.3154514859
7646,0.6086631685,0.5218050532,0.4152009195,0.4873216229,0.5600787988,0.6953335401,0.6443028874
7647,0.2663585146,0.2501357023,0.2344959917,0.2393532641,0.2620305654,0.3081404477,0.2771798495
7648,1,1,1,1,1,1,1
7649,1,1,1,1,1,1,1
7650,1,1,1,1,1,1,1
7651,1,1,1,1,1,1,1
7652,1,1,1,1,1,1,1
7653,1,1,1,1,1,1,1
7654,1,1,1,1,1,1,1
7655,1,1,1,1,1,1,1
7656,1,1,1,1,1,1,1
7657,1,1,1,1,1,1,1
7658,1,1,1,1,1,1,1
7659,0.1852137255,0.15301624,0.1141526377,0.1365267325,0.1744126905,0.2608245567,0.1937762977
7660,1,1,1,1,1,1,1
7661,1,1,1,1,1,1,1
7662,0.8898568654,0.840266593,0.7709618867,0.8194572192,0.8628678863,0.9385605044,0.9117776849
7663,0.921964558,0.8869797189,0.8296158588,0.8700821294,0.9018850116,0.9557524019,0.9371540429
7664,0.8634579496,0.8070894976,0.724174262,0.7832718105,0.8309454926,0.9177595116,0.8877084503
7665,0.9054553936,0.8573587857,0.796213885,0.8396217702,0.8796484561,0.9441325492,0.9221699441
7666,0.9401436339,0.9074840571,0.8618119757,0.8951317137,0.9212093392,0.9668,0.9521967073
7667,0.9351089412,0.8958782484,0.8564613522,0.8835487563,0.9108363076,0.9625871155,0.9470776587
7668,1,1,1,1,1,1,1
7669,1,1,1,1,1,1,1
7670,0.9309083633,0.9027761081,0.8599698161,0.8910169738,0.9161656613,0.9583087893,0.9428124387
7671,0.9762,0.9655972961,0.9417880062,0.9609636928,0.9714,0.9848,0.98
7672,0.9494100672,0.9282174926,0.8935618295,0.9162385338,0.9374825183,0.969,0.9574855538
7673,1,1,1,1,1,1,1
7674,1,1,1,1,1,1,1
7675,0.210409879,0.1656979362,0.1140520658,0.1452707361,0.1905943869,0.2612646721,0.2295038109
7676,0.7190341673,0.6398984296,0.5310268052,0.6051463435,0.6762234184,0.7981038636,0.7497117011
7677,0.3378770742,0.3249468603,0.3124992409,0.3211379123,0.3334960032,0.4197909984,0.3481234244
7678,0.5538201378,0.4492804312,0.4322656858,0.4419585606,0.4965483259,0.6555495138,0.5966757228
7679,1,1,1,1,1,1,1
7680,1,1,1,1,1,1,1
7681,1,1,1,1,1,1,1
7682,1,1,1,1,1,1,1
7683,1,1,1,1,1,1,1
7684,1,1,1,1,1,1,1
7685,0.936170685,0.9090574166,0.862421596,0.8958225831,0.921141594,0.9613434514,0.9478529769
7686,0.9477423089,0.9255974599,0.8932159918,0.9177340274,0.9353567419,0.9686,0.9572772846
7687,1,1,1,1,1,1,1
7688,1,1,1,1,1,1,1
7689,0.3321049551,0.2903129198,0.2753938845,0.2862809365,0.2981242361,0.4506390272,0.3782536283
7690,0.7513220217,0.6881040788,0.6012567037,0.6594042855,0.7155621795,0.8117839593,0.7779954028
7691,1,1,1,1,1,1,1
7692,1,1,1,1,1,1,1
7693,1,1,1,1,1,1,1
7694,1,1,1,1,1,1,1
7695,1,1,1,1,1,1,1
7696,1,1,1,1,1,1,1
7697,1,1,1,1,1,1,1
